bikeid,mileage,biketrips,tripduration,hours
17510,70.03,76,57549,16
14942,70.02,76,48216,13
17645,70.02,69,46274,13
32224,70.01,77,67922,19
19345,70.01,72,47849,13
21568,70.0,64,59769,17
31371,69.99,94,56728,16
20856,69.98,74,49962,14
28883,69.97,67,40180,11
33631,69.97,69,51769,14
14639,69.96,72,48400,13
32809,69.95,67,47653,13
40907,69.95,82,54392,15
27586,69.93,62,52883,15
33541,69.92,73,47368,13
18206,69.91,82,44447,12
15474,69.9,91,46213,13
32987,69.89,68,48198,13
21221,69.89,80,59700,17
18984,69.87,66,52061,14
28489,69.85,60,49652,14
33603,69.84,60,62560,17
28874,69.84,72,47692,13
34175,69.84,66,53403,15
41710,69.82,61,47715,13
31066,69.82,67,45954,13
15676,69.81,66,59102,16
38924,69.8,67,47326,13
30003,69.8,59,41991,12
20969,69.79,66,65947,18
19675,69.79,83,55258,15
21949,69.79,69,58146,16
27951,69.78,74,42774,12
17790,69.77,77,50784,14
28640,69.77,74,45394,13
15885,69.76,70,42057,12
14975,69.75,69,45746,13
33027,69.74,70,47109,13
33068,69.74,73,48557,13
34041,69.73,79,48788,14
15764,69.71,79,69182,19
30693,69.71,62,53473,15
17439,69.69,73,52597,15
28409,69.69,55,50273,14
30889,69.69,75,44483,12
33062,69.66,73,47377,13
20879,69.65,64,49895,14
16286,69.65,69,61964,17
32147,69.64,70,44624,12
31525,69.64,65,42591,12
18443,69.64,69,48279,13
16682,69.62,73,54108,15
35020,69.62,64,42637,12
15251,69.61,58,51517,14
20714,69.59,62,51684,14
28720,69.58,70,45378,13
32713,69.58,80,52556,15
14866,69.57,59,44236,12
16750,69.56,65,58334,16
31241,69.55,81,51570,14
31430,69.54,71,53557,15
30663,69.54,76,47622,13
21171,69.51,64,46789,13
20043,69.46,73,46164,13
21160,69.46,75,47710,13
15431,69.46,67,54078,15
31301,69.45,62,42244,12
21580,69.44,60,47109,13
21557,69.44,62,45335,13
40949,69.44,57,55428,15
20309,69.44,71,47651,13
31001,69.43,72,48980,14
21489,69.43,73,55343,15
32138,69.42,67,142225,40
16907,69.42,77,49773,14
27927,69.42,70,39868,11
30719,69.42,65,55556,15
27779,69.41,67,41876,12
16140,69.41,85,66985,19
28301,69.39,65,44207,12
21074,69.37,57,46992,13
38519,69.37,73,54881,15
32400,69.37,69,50751,14
18332,69.35,67,52649,15
34392,69.35,67,52481,15
29003,69.34,63,42957,12
15770,69.34,69,58858,16
16777,69.33,64,62686,17
29380,69.33,63,42081,12
19858,69.31,68,44750,12
14545,69.29,69,65508,18
31453,69.28,61,40210,11
32844,69.28,69,48576,13
32780,69.27,67,49133,14
32425,69.27,71,61371,17
28902,69.27,69,46430,13
16394,69.27,62,45900,13
31026,69.26,68,49295,14
38719,69.26,80,44838,12
29855,69.25,67,42136,12
20831,69.24,78,54272,15
19718,69.23,66,50996,14
28140,69.22,63,46509,13
19698,69.22,72,47033,13
15883,69.19,73,51356,14
16802,69.17,68,41965,12
30298,69.15,63,48450,13
29933,69.14,64,47707,13
28361,69.14,80,62175,17
15263,69.14,70,49862,14
33040,69.14,79,48200,13
18026,69.13,72,63843,18
39008,69.13,68,43894,12
32551,69.12,75,56196,16
21542,69.12,67,44757,12
16576,69.11,65,51987,14
17629,69.11,65,69620,19
29787,69.1,64,49021,14
16527,69.1,62,49112,14
34941,69.1,71,57939,16
32252,69.1,79,73799,20
41011,69.09,72,51359,14
17823,69.09,77,48993,14
25577,69.09,64,42960,12
27454,69.08,55,47484,13
17438,69.08,69,47166,13
27389,69.07,66,45664,13
34418,69.07,77,49429,14
33598,69.06,72,51267,14
22575,69.05,73,48750,14
16914,69.04,79,50951,14
17517,69.04,81,45467,13
20349,69.03,70,48587,13
30436,69.02,76,46960,13
18504,68.99,70,51853,14
27768,68.97,64,44423,12
31830,68.97,68,41595,12
20974,68.96,77,44698,12
31608,68.95,76,44921,12
17579,68.95,74,49256,14
17834,68.95,73,47030,13
29140,68.93,68,45464,13
21445,68.92,68,50992,14
16774,68.92,63,49377,14
14947,68.91,72,47270,13
39779,68.9,57,44097,12
27513,68.89,72,44592,12
15268,68.87,71,45659,13
33335,68.87,65,50329,14
16702,68.86,77,49585,14
30144,68.86,70,47735,13
16131,68.85,69,44699,12
19216,68.85,71,90337,25
16227,68.85,77,47592,13
32275,68.84,61,50726,14
19703,68.84,68,49892,14
21472,68.83,71,52141,14
16988,68.83,68,49402,14
29714,68.83,71,52223,15
29997,68.83,72,51775,14
29808,68.82,74,49031,14
30271,68.82,71,53692,15
19655,68.82,67,44959,12
31823,68.82,56,43243,12
32145,68.82,65,53285,15
32280,68.81,63,48197,13
31854,68.77,71,61368,17
15828,68.77,77,49364,14
19956,68.76,75,51181,14
18284,68.75,69,50518,14
15906,68.74,72,46496,13
29931,68.73,65,47222,13
18002,68.71,65,51588,14
15221,68.71,67,49284,14
28429,68.71,62,44738,12
30580,68.71,84,48998,14
17012,68.71,64,53046,15
21322,68.7,72,45963,13
30009,68.7,63,48084,13
31100,68.67,82,404913,112
25018,68.66,70,40707,11
33032,68.66,81,48524,13
33281,68.65,58,48161,13
15784,68.64,62,53706,15
16326,68.64,72,49674,14
21337,68.61,61,51130,14
33112,68.6,68,49566,14
34847,68.6,65,47566,13
19899,68.6,66,59772,17
31634,68.58,77,55403,15
28580,68.58,63,40859,11
19591,68.56,76,61453,17
31216,68.55,73,50192,14
14895,68.54,79,46453,13
34236,68.54,72,43566,12
27613,68.53,74,62391,17
31091,68.52,72,46567,13
16977,68.51,74,49116,14
26404,68.5,77,47149,13
19147,68.49,65,60066,17
32323,68.49,76,46974,13
29995,68.48,71,41670,12
30939,68.48,71,48475,13
28405,68.48,68,52056,14
20308,68.47,57,44104,12
33116,68.47,61,49726,14
38774,68.45,76,46639,13
29364,68.44,62,53742,15
27390,68.43,65,52475,15
28129,68.43,62,45941,13
17256,68.41,73,119676,33
33654,68.4,69,48797,14
31483,68.4,52,43453,12
28595,68.4,66,90269,25
32849,68.39,77,51876,14
14950,68.39,65,44416,12
21233,68.37,72,50084,14
15404,68.37,70,50193,14
18404,68.37,70,52244,15
18402,68.37,68,41565,12
15837,68.35,66,50531,14
21402,68.35,70,49258,14
27581,68.35,63,47629,13
30644,68.34,63,104544,29
17828,68.34,79,47562,13
16125,68.33,63,60830,17
15202,68.33,71,59249,16
27503,68.33,69,49085,14
31169,68.31,53,46301,13
26555,68.31,58,47073,13
17285,68.3,64,46387,13
33282,68.3,74,46421,13
28849,68.3,52,42630,12
19786,68.3,63,49032,14
21092,68.29,64,58346,16
19592,68.29,74,44528,12
24969,68.29,66,47207,13
18309,68.28,63,93865,26
27697,68.28,69,44336,12
17810,68.28,61,49104,14
39511,68.26,70,51122,14
21645,68.25,72,53484,15
20927,68.21,74,45499,13
32946,68.21,62,50799,14
32695,68.19,69,49263,14
28476,68.19,77,96161,27
29880,68.19,65,53995,15
15447,68.19,79,48632,14
32359,68.18,65,45431,13
17599,68.18,68,91197,25
32391,68.18,63,49596,14
31067,68.14,60,48792,14
29875,68.11,77,51740,14
17947,68.1,65,47169,13
31164,68.09,63,45365,13
40553,68.08,74,46380,13
29032,68.06,65,45825,13
30023,68.06,60,43825,12
17263,68.06,58,46335,13
32817,68.05,65,135453,38
15405,68.05,66,43908,12
19973,68.04,66,50696,14
15195,68.04,64,47542,13
30408,68.03,70,50720,14
41624,68.01,54,43503,12
28658,68.01,60,48821,14
40926,68.0,82,55984,16
33413,68.0,71,49460,14
29886,68.0,67,48648,14
28905,67.98,49,40947,11
15607,67.98,70,45975,13
18110,67.98,78,66713,19
15945,67.96,67,49520,14
15402,67.94,71,53314,15
19672,67.93,74,53289,15
15349,67.93,71,49230,14
27870,67.91,65,46048,13
15228,67.88,72,46518,13
15967,67.88,78,54170,15
17137,67.87,77,44270,12
18624,67.87,61,49231,14
30572,67.86,59,42066,12
32342,67.86,71,44320,12
15346,67.83,67,52552,15
30597,67.8,72,43871,12
33406,67.8,62,54880,15
40533,67.78,62,40796,11
40765,67.77,73,46519,13
32097,67.77,73,42625,12
33099,67.76,72,44402,12
17999,67.73,63,43077,12
31509,67.73,78,55178,15
30566,67.72,71,51365,14
21619,67.72,70,47087,13
31515,67.71,62,56701,16
20861,67.7,86,50947,14
16795,67.7,76,45845,13
27582,67.7,74,41431,12
15471,67.7,79,58143,16
25041,67.69,60,41043,11
30099,67.69,60,45427,13
33371,67.69,70,43875,12
30735,67.68,61,46306,13
17831,67.67,75,48099,13
30229,67.66,80,49706,14
28896,67.66,68,39615,11
20997,67.65,72,42958,12
28401,67.64,74,44831,12
19946,67.63,64,49626,14
30160,67.62,85,47373,13
31234,67.62,65,49118,14
40578,67.62,63,68307,19
16046,67.61,77,45530,13
30662,67.6,78,59194,16
19397,67.6,56,53606,15
28112,67.59,73,44405,12
29942,67.57,68,54980,15
27524,67.57,66,46845,13
34384,67.56,57,45319,13
19966,67.54,60,48953,14
39257,67.54,59,43428,12
17145,67.52,71,39452,11
21306,67.51,72,85336,24
27452,67.51,53,36412,10
31184,67.49,66,44536,12
17053,67.49,51,42356,12
15290,67.49,74,42841,12
16955,67.48,70,44396,12
16792,67.47,67,57554,16
29407,67.46,63,40765,11
40235,67.46,67,77820,22
20598,67.46,57,42954,12
30387,67.42,71,43313,12
41197,67.42,87,51443,14
19347,67.4,71,55062,15
28198,67.4,68,52696,15
33259,67.39,67,47268,13
39577,67.39,67,48004,13
20815,67.39,74,52631,15
18697,67.39,81,42310,12
30150,67.38,64,44791,12
33895,67.36,65,51964,14
15780,67.36,64,41192,11
20994,67.33,69,64523,18
20215,67.32,74,46072,13
38824,67.31,73,57775,16
31983,67.31,70,43338,12
40632,67.31,67,56430,16
27359,67.31,78,45054,13
19571,67.3,77,46071,13
16110,67.3,61,47924,13
21106,67.3,49,38042,11
31984,67.29,71,46108,13
29131,67.28,76,41211,11
20970,67.28,60,47949,13
40592,67.27,72,48521,13
21035,67.26,66,48312,13
29028,67.26,65,44896,12
15574,67.25,71,47090,13
33525,67.25,66,49210,14
30062,67.23,64,48347,13
31997,67.23,74,46758,13
33240,67.23,79,49402,14
20246,67.22,67,45644,13
30063,67.22,55,45990,13
34846,67.21,71,45261,13
17171,67.2,71,55244,15
29959,67.2,63,48979,14
15815,67.19,58,40015,11
33330,67.17,76,56449,16
32706,67.16,70,48018,13
16597,67.15,75,43967,12
33308,67.15,77,44255,12
19033,67.14,74,47957,13
19646,67.14,64,70379,20
35242,67.12,62,40002,11
19725,67.12,71,92336,26
15961,67.12,61,60525,17
28917,67.11,71,38891,11
26895,67.11,67,50540,14
18303,67.09,63,46323,13
15956,67.08,76,59869,17
21024,67.05,67,43806,12
29945,67.04,70,48594,13
32829,67.03,72,46351,13
33186,67.02,69,40591,11
40787,67.02,62,43686,12
32943,67.02,65,45626,13
33336,66.97,61,41718,12
34127,66.97,75,43557,12
18990,66.96,67,45491,13
18530,66.96,77,52024,14
32969,66.96,72,45777,13
29188,66.96,88,40288,11
16934,66.96,64,44140,12
20839,66.95,64,42003,12
29892,66.92,85,49455,14
28933,66.91,60,39989,11
28393,66.89,52,43631,12
31667,66.89,76,45065,13
16422,66.89,68,46092,13
31119,66.89,81,59935,17
15940,66.88,83,58044,16
35603,66.87,67,47963,13
30519,66.87,72,41505,12
33323,66.87,56,42337,12
30623,66.85,70,48378,13
33910,66.84,69,44703,12
32305,66.83,74,43552,12
31159,66.83,62,40370,11
30297,66.83,52,40594,11
16950,66.81,65,47916,13
28647,66.81,54,37800,10
24886,66.8,60,39793,11
19178,66.8,65,45101,13
20704,66.79,69,61894,17
31266,66.76,73,46968,13
38507,66.76,59,975795,271
17237,66.75,69,50702,14
30366,66.75,62,45682,13
31788,66.75,87,59468,17
30757,66.74,69,44478,12
39652,66.73,67,40955,11
35297,66.73,58,40952,11
31020,66.73,52,47669,13
38957,66.7,62,44103,12
28730,66.7,66,45348,13
16488,66.69,65,42238,12
15761,66.67,70,49305,14
20165,66.65,72,62638,17
16700,66.65,66,45380,13
31951,66.62,66,41369,11
32368,66.62,67,46854,13
20501,66.61,64,49408,14
17240,66.61,68,69903,19
17608,66.61,69,59750,17
16558,66.61,78,53682,15
30851,66.6,63,41130,11
19384,66.59,67,47953,13
30895,66.59,74,41940,12
15990,66.58,76,47122,13
20101,66.58,71,45663,13
21703,66.58,70,46625,13
28256,66.56,61,56358,16
15273,66.55,73,54645,15
27958,66.55,66,50067,14
28095,66.55,55,45367,13
18208,66.54,63,43742,12
16497,66.54,66,54116,15
16877,66.52,72,52350,15
33622,66.52,80,46736,13
27652,66.52,64,40692,11
21601,66.51,66,49488,14
19806,66.5,69,51483,14
21444,66.48,58,42855,12
25637,66.48,58,38080,11
40909,66.48,74,50232,14
41053,66.47,65,47261,13
17089,66.45,62,38656,11
18872,66.45,65,46256,13
16875,66.45,44,52940,15
30219,66.44,59,39711,11
32557,66.44,64,47023,13
30930,66.44,75,63909,18
16233,66.44,78,49117,14
29152,66.42,62,46478,13
28717,66.42,57,40865,11
32422,66.41,62,45276,13
27485,66.4,70,44956,12
15955,66.4,56,44613,12
31589,66.39,56,98056,27
33568,66.38,71,47962,13
30577,66.36,74,47144,13
38394,66.36,61,41418,12
31555,66.35,72,43331,12
31288,66.35,60,43656,12
29724,66.34,66,42240,12
27592,66.32,68,50716,14
20780,66.32,66,47854,13
17269,66.31,70,46521,13
25492,66.31,62,45615,13
39778,66.3,61,41194,11
27605,66.29,69,45941,13
33034,66.28,62,44765,12
29725,66.27,62,47903,13
21244,66.27,72,47229,13
28045,66.25,58,35755,10
41912,66.25,59,48719,14
17370,66.25,66,45337,13
38914,66.24,62,47390,13
15309,66.23,65,52824,15
30172,66.22,58,43547,12
17638,66.21,72,54489,15
17496,66.2,70,50987,14
20728,66.2,59,48664,14
28510,66.17,70,45747,13
15347,66.15,61,44264,12
27722,66.14,55,43006,12
17643,66.12,57,49081,14
28162,66.11,56,39462,11
28750,66.1,59,127254,35
32691,66.07,63,56070,16
31527,66.06,80,53640,15
30604,66.06,61,39678,11
27751,66.06,70,39378,11
28592,66.04,67,44148,12
21551,66.02,61,48356,13
32686,66.01,57,93895,26
21209,65.96,78,50894,14
32292,65.96,67,37989,11
30584,65.94,64,48866,14
27442,65.93,81,51907,14
32798,65.92,59,43240,12
32577,65.91,61,49407,14
31272,65.89,67,55635,15
16503,65.88,68,46052,13
27385,65.87,61,41241,11
31497,65.87,71,41389,11
33188,65.87,55,39961,11
28108,65.86,58,46481,13
38478,65.86,76,50253,14
16743,65.85,75,48532,13
31255,65.85,64,49301,14
30032,65.84,62,47566,13
33405,65.84,76,51253,14
27475,65.84,60,51217,14
19366,65.83,65,48554,13
41988,65.82,51,44789,12
30588,65.82,66,52584,15
31011,65.81,76,49214,14
16647,65.81,68,50233,14
39890,65.8,76,47657,13
20269,65.79,66,43794,12
33377,65.78,68,42632,12
32009,65.78,70,46727,13
33392,65.78,66,45459,13
17951,65.78,54,57620,16
19610,65.78,64,41754,12
27990,65.77,69,44185,12
33656,65.75,61,74028,21
29373,65.72,68,45203,13
28908,65.72,81,46431,13
32899,65.7,52,39919,11
27885,65.7,72,49302,14
18936,65.68,60,47624,13
14973,65.66,70,41315,11
15348,65.66,55,40409,11
30680,65.66,62,41707,12
28770,65.64,58,42581,12
19177,65.64,50,47134,13
28524,65.64,63,191474,53
17901,65.63,72,55661,15
27955,65.63,64,44728,12
19545,65.63,71,45720,13
17086,65.6,62,68617,19
28167,65.59,57,41745,12
21453,65.56,65,42987,12
32302,65.56,72,43598,12
21204,65.55,60,75000,21
29352,65.53,61,49326,14
30510,65.53,64,42560,12
16954,65.52,67,46616,13
32893,65.51,70,45570,13
19374,65.5,56,41904,12
28081,65.5,51,46173,13
28284,65.49,69,48831,14
27946,65.48,59,38545,11
21296,65.47,65,54664,15
30376,65.46,67,42677,12
16089,65.45,67,50895,14
30069,65.44,68,41831,12
19589,65.43,64,48184,13
29189,65.42,58,40469,11
31269,65.41,74,42317,12
29031,65.4,64,39205,11
29391,65.4,72,44171,12
35200,65.4,66,41244,11
30389,65.39,59,45338,13
29738,65.39,72,46853,13
31781,65.39,72,43960,12
39499,65.37,68,43577,12
30754,65.36,68,42455,12
14534,65.36,76,45799,13
28862,65.33,70,49968,14
16737,65.32,73,45872,13
27637,65.32,74,53015,15
16871,65.31,55,319077,89
30174,65.31,54,41054,11
38889,65.31,62,38938,11
21533,65.3,62,58509,16
19403,65.29,59,44382,12
28091,65.28,52,38782,11
17844,65.26,54,56902,16
31344,65.26,54,41927,12
29366,65.25,67,41457,12
18201,65.25,58,44024,12
15590,65.23,69,50307,14
17233,65.22,70,51781,14
17020,65.21,67,47820,13
38244,65.21,56,702323,195
16726,65.2,67,48086,13
28542,65.18,61,40700,11
17030,65.17,64,42760,12
31082,65.16,69,44569,12
29409,65.15,61,140528,39
39341,65.15,72,52217,15
17617,65.14,57,44966,12
27713,65.14,51,40758,11
32000,65.14,63,42573,12
14802,65.13,54,41840,12
28191,65.13,51,41153,11
16150,65.11,63,43538,12
33819,65.11,72,42518,12
32002,65.09,56,257462,72
32447,65.08,70,49806,14
26603,65.08,67,42608,12
25668,65.08,70,56144,16
20567,65.07,78,51985,14
15694,65.06,75,46387,13
33597,65.05,57,42311,12
18746,65.04,71,50905,14
19022,65.03,70,42553,12
14562,65.02,67,43032,12
14900,65.02,67,44471,12
28087,64.95,61,105756,29
18401,64.94,72,44719,12
21142,64.92,58,49622,14
17694,64.92,76,46613,13
20382,64.91,65,46032,13
16293,64.89,68,44801,12
16210,64.87,57,42083,12
21506,64.87,77,58628,16
32572,64.85,65,41904,12
19103,64.83,66,42581,12
19873,64.82,62,132013,37
31540,64.82,69,41403,12
35121,64.8,72,41122,11
28440,64.8,61,46606,13
17856,64.78,73,47479,13
33462,64.77,76,104734,29
19077,64.76,74,47166,13
15357,64.76,76,54127,15
32887,64.74,59,42391,12
31368,64.72,81,46039,13
21212,64.71,60,62408,17
21617,64.7,66,41595,12
17697,64.68,73,43942,12
33324,64.68,64,41271,11
32490,64.68,59,39613,11
30820,64.68,66,42393,12
30440,64.68,67,64372,18
30701,64.68,57,44715,12
33977,64.66,60,45946,13
14823,64.66,58,46438,13
14783,64.65,64,52551,15
29326,64.65,64,43773,12
27487,64.65,70,44684,12
20687,64.63,65,44185,12
33612,64.62,57,55449,15
20683,64.62,61,136461,38
33234,64.61,68,46633,13
31590,64.61,62,50628,14
14853,64.61,68,46220,13
30833,64.6,61,46522,13
32602,64.59,68,38698,11
31519,64.59,65,45076,13
27672,64.57,53,39201,11
33453,64.57,75,44776,12
18093,64.55,65,44577,12
38704,64.54,66,36329,10
14935,64.53,63,49383,14
18573,64.53,72,47315,13
28294,64.51,62,43523,12
21062,64.5,55,45583,13
20693,64.49,64,95856,27
14698,64.49,70,48155,13
19070,64.47,57,47206,13
38233,64.46,63,44276,12
32598,64.46,63,42053,12
26139,64.46,65,40094,11
14983,64.46,68,44992,12
27861,64.45,63,36405,10
33279,64.44,64,53805,15
30055,64.44,53,43208,12
32582,64.43,61,48033,13
18392,64.41,63,47853,13
14595,64.41,66,43606,12
19602,64.38,63,41418,12
30935,64.38,69,57315,16
18594,64.36,66,38394,11
29992,64.36,61,48013,13
30222,64.34,61,43526,12
20065,64.33,64,44168,12
19773,64.33,68,41661,12
33657,64.32,62,46548,13
28690,64.31,68,41648,12
31617,64.31,74,43742,12
24858,64.3,67,40035,11
27358,64.29,61,45956,13
16739,64.28,71,46471,13
33158,64.28,66,43464,12
19587,64.27,70,42144,12
16384,64.26,58,49475,14
27685,64.26,61,41376,11
31993,64.26,52,45516,13
17706,64.25,73,44109,12
29318,64.24,69,49179,14
20374,64.24,71,44306,12
27727,64.24,64,50318,14
31362,64.23,62,42336,12
32410,64.21,62,39497,11
31495,64.19,75,46451,13
33456,64.18,59,51176,14
40694,64.18,66,46677,13
17230,64.17,64,52855,15
33928,64.17,66,49306,14
17115,64.17,77,62481,17
29962,64.16,65,45797,13
29859,64.15,72,50913,14
27429,64.15,69,55928,16
14804,64.14,73,45451,13
27170,64.14,63,47311,13
15470,64.13,75,47641,13
32964,64.12,51,41348,11
28556,64.12,67,95389,26
40987,64.1,64,41071,11
32043,64.09,68,48262,13
30317,64.08,67,83402,23
20184,64.07,65,41269,11
30281,64.06,62,121277,34
18054,64.06,68,44694,12
33407,64.05,49,36773,10
32669,64.05,66,39320,11
16925,64.05,78,53864,15
30863,64.04,70,44662,12
14568,64.03,67,43281,12
31959,64.02,77,41874,12
28234,64.01,76,41374,11
30072,64.01,65,42072,12
18810,63.99,74,49584,14
34136,63.99,56,44006,12
29183,63.98,63,45478,13
16179,63.98,71,46801,13
28026,63.98,70,39118,11
16008,63.97,69,40790,11
18497,63.96,70,57516,16
27425,63.95,54,55530,15
17022,63.95,58,156691,44
29099,63.95,60,36615,10
30391,63.94,77,43140,12
17085,63.94,58,53829,15
33888,63.91,71,47430,13
28218,63.9,61,46546,13
31294,63.9,54,40436,11
14929,63.9,70,45744,13
32912,63.89,62,46014,13
32366,63.88,58,43218,12
41045,63.87,78,49289,14
30395,63.85,67,44386,12
19808,63.85,69,44337,12
18811,63.84,62,42023,12
21051,63.84,70,40333,11
32282,63.83,58,42681,12
30857,63.82,55,43552,12
31271,63.82,64,39243,11
32497,63.8,62,46978,13
28252,63.79,78,46921,13
32172,63.79,66,40586,11
33969,63.76,62,319786,89
15905,63.74,55,60259,17
38694,63.73,63,42534,12
27871,63.73,57,38365,11
28143,63.73,69,37129,10
33148,63.72,69,68348,19
31601,63.72,68,43081,12
28297,63.71,69,42329,12
38857,63.7,72,53428,15
38736,63.7,55,51466,14
20645,63.7,65,108747,30
30540,63.69,75,46516,13
15173,63.69,63,50384,14
15587,63.68,75,49555,14
18705,63.68,66,43610,12
27580,63.67,58,40546,11
20213,63.67,53,41039,11
18069,63.66,67,41079,11
33216,63.66,64,82019,23
19200,63.65,64,49689,14
17759,63.64,61,42784,12
28989,63.63,65,37867,11
33174,63.62,84,57011,16
39647,63.61,66,66289,18
20708,63.59,70,40809,11
19535,63.59,72,45384,13
15286,63.58,71,42203,12
32021,63.58,67,43228,12
17688,63.57,53,54052,15
21263,63.57,62,43125,12
20899,63.56,76,45126,13
41690,63.55,63,37874,11
19008,63.51,68,49620,14
17630,63.49,71,45923,13
32615,63.48,68,41210,11
30645,63.48,65,46124,13
40576,63.47,62,45358,13
29778,63.47,58,44398,12
21191,63.46,77,44420,12
18425,63.44,70,43181,12
30984,63.44,70,45656,13
19065,63.43,63,44816,12
32407,63.43,64,45773,13
20864,63.43,66,43039,12
19734,63.42,70,42922,12
19881,63.41,74,42140,12
31620,63.39,56,42263,12
27624,63.39,65,40923,11
16220,63.38,60,47497,13
30380,63.37,65,46252,13
31579,63.36,73,50960,14
27804,63.36,50,37086,10
21289,63.35,79,45233,13
33447,63.34,62,47776,13
18363,63.33,64,45253,13
31434,63.33,56,42761,12
30797,63.32,65,43729,12
20503,63.32,71,44766,12
28819,63.31,55,41359,11
29994,63.31,79,44858,12
30321,63.3,68,39776,11
38430,63.3,54,40036,11
28768,63.29,65,44582,12
15208,63.29,58,49002,14
18489,63.29,71,44392,12
27483,63.28,59,44058,12
15325,63.28,73,44677,12
15253,63.26,68,52271,15
21308,63.26,66,63657,18
21460,63.25,63,56264,16
14990,63.25,52,44106,12
30705,63.25,69,63130,18
17191,63.24,54,36790,10
33194,63.24,65,46811,13
33633,63.23,61,43682,12
15822,63.22,61,38709,11
19684,63.22,61,46197,13
30117,63.21,66,41159,11
17904,63.2,70,45563,13
16158,63.2,62,47585,13
31249,63.2,72,40775,11
30727,63.19,69,41067,11
30314,63.19,52,41507,12
18615,63.18,64,41866,12
35229,63.17,57,46729,13
31573,63.17,62,42226,12
16006,63.17,65,55142,15
39841,63.16,67,48411,13
41246,63.15,61,46155,13
28691,63.15,59,38392,11
32092,63.14,56,39183,11
21639,63.13,63,44035,12
18853,63.13,67,49369,14
21454,63.13,63,49735,14
32063,63.13,55,42456,12
20345,63.12,69,50255,14
17260,63.11,64,44920,12
18102,63.11,73,48589,13
21664,63.1,68,40850,11
32931,63.1,53,39756,11
30585,63.09,63,797789,222
21066,63.07,64,39902,11
31543,63.07,68,51188,14
31038,63.07,68,44790,12
40383,63.06,67,43407,12
33382,63.03,67,178751,50
30913,63.03,60,41288,11
27398,63.02,65,40381,11
20314,63.0,60,40222,11
29396,62.99,66,57551,16
31522,62.99,64,41389,11
19774,62.98,70,48569,13
16347,62.93,58,47348,13
27782,62.91,61,36372,10
30252,62.91,60,47656,13
